user_id,event_time,event_type,product_id,category_code,brand,price
1029,3/4/2023 20:23,view,5007,electronics.audio,Sony,1459.71
1187,1/9/2023 21:06,view,5028,apparel.shoes,Sony,732.59
1363,1/3/2023 21:22,purchase,5009,electronics.smartphone,IKEA,881.12
1865,2/12/2023 21:58,cart,5068,furniture.bedroom,Sony,1121.31
1799,1/18/2023 2:44,view,5074,electronics.audio,Apple,484.82
1450,2/2/2023 22:18,view,5067,furniture.bedroom,IKEA,347.84
1194,2/3/2023 8:30,cart,5048,furniture.bedroom,IKEA,1447.38
1155,1/19/2023 9:05,view,5057,furniture.bedroom,IKEA,654.6
1171,1/25/2023 2:11,purchase,5034,furniture.bedroom,Samsung,12.37
1846,1/22/2023 14:27,view,5049,electronics.audio,Samsung,1258.2
1040,2/1/2023 11:52,view,5039,electronics.smartphone,IKEA,903.5
1062,2/13/2023 0:44,view,5011,furniture.bedroom,Apple,261.15
1022,1/10/2023 2:14,view,5084,furniture.bedroom,Nike,54.91
1359,2/19/2023 9:31,purchase,5015,apparel.shoes,IKEA,444.31
1074,1/20/2023 22:07,view,5077,apparel.shoes,Sony,1392.55
1559,1/26/2023 7:17,cart,5084,electronics.audio,Nike,1400.9
1671,3/4/2023 16:38,view,5047,furniture.bedroom,Samsung,473.4
1824,3/8/2023 19:00,cart,5090,furniture.bedroom,Samsung,1255.54
1117,2/17/2023 11:23,view,5099,furniture.bedroom,Nike,668.35
1611,1/8/2023 19:58,cart,5000,electronics.audio,Sony,984.97
1379,2/14/2023 5:34,view,5064,electronics.audio,Samsung,508.32
1928,1/4/2023 10:14,cart,5021,furniture.bedroom,Samsung,778.8
1919,1/3/2023 18:18,view,5014,furniture.bedroom,IKEA,447.73
1678,1/19/2023 3:33,view,5083,electronics.audio,Apple,101.06
1289,2/22/2023 11:10,cart,5066,furniture.bedroom,Sony,217.67
1439,3/1/2023 19:35,view,5013,electronics.smartphone,IKEA,443.1
1667,1/28/2023 7:00,view,5072,electronics.smartphone,Apple,1464.62
1932,2/15/2023 19:35,view,5018,electronics.audio,Samsung,1448.85
1006,2/1/2023 9:09,view,5039,electronics.smartphone,Apple,1243.22
1195,3/5/2023 5:05,view,5097,apparel.shoes,Samsung,356.43
1420,2/20/2023 7:46,view,5003,furniture.bedroom,IKEA,667.99
1567,3/6/2023 13:08,view,5032,apparel.shoes,Samsung,665.28
1832,2/3/2023 2:25,view,5042,apparel.shoes,Apple,586.59
1192,1/26/2023 4:47,view,5036,apparel.shoes,IKEA,76.87
1558,1/3/2023 17:49,purchase,5065,electronics.smartphone,Apple,806.45
1147,1/26/2023 16:52,view,5026,furniture.bedroom,Apple,118.49
1786,1/9/2023 11:45,view,5044,furniture.bedroom,Nike,1204.86
1668,2/3/2023 22:55,view,5080,electronics.audio,Samsung,1040.05
1201,1/18/2023 12:22,view,5049,apparel.shoes,Samsung,535.58
1443,1/12/2023 9:01,view,5094,electronics.smartphone,Apple,974.23
1913,1/1/2023 0:32,view,5062,apparel.shoes,Samsung,357.23
1987,1/7/2023 1:07,view,5005,apparel.shoes,Sony,405.22
1418,1/12/2023 2:43,view,5094,furniture.bedroom,Samsung,478.06
1426,1/14/2023 22:45,view,5066,electronics.audio,IKEA,1197.55
1478,2/13/2023 17:49,cart,5066,electronics.smartphone,Samsung,323.93
1474,2/14/2023 20:35,view,5096,furniture.bedroom,Sony,848.54
1125,1/19/2023 23:30,view,5058,apparel.shoes,Apple,308.7
1394,1/10/2023 17:01,view,5012,furniture.bedroom,Samsung,434.71
1816,3/6/2023 8:58,cart,5020,apparel.shoes,IKEA,360.87
1880,3/5/2023 8:31,cart,5063,electronics.smartphone,Sony,971.06
1805,1/3/2023 18:32,purchase,5036,furniture.bedroom,Nike,794.83
1575,2/7/2023 16:07,view,5079,furniture.bedroom,Apple,1084.74
1324,1/5/2023 21:42,view,5084,furniture.bedroom,Apple,337.72
1391,2/9/2023 20:22,view,5047,furniture.bedroom,Apple,23.63
1929,1/6/2023 20:53,cart,5055,furniture.bedroom,Sony,1023.96
1687,2/19/2023 14:05,purchase,5043,electronics.smartphone,Samsung,181.13
1627,2/17/2023 10:21,view,5012,electronics.audio,Samsung,376.99
1439,1/11/2023 13:21,view,5003,electronics.smartphone,Samsung,465.47
1203,2/25/2023 4:08,view,5094,furniture.bedroom,Samsung,1122.74
1485,1/1/2023 22:18,view,5072,apparel.shoes,Apple,942.58
1832,1/22/2023 9:46,view,5032,apparel.shoes,Nike,284.56
1030,2/8/2023 17:11,view,5036,furniture.bedroom,Apple,900.85
1387,2/19/2023 18:18,view,5052,electronics.audio,Nike,1065.14
1624,2/23/2023 9:56,view,5023,furniture.bedroom,Nike,589.46
1876,1/15/2023 5:29,view,5088,electronics.smartphone,Samsung,376.47
1433,2/28/2023 17:33,view,5050,electronics.audio,IKEA,1021.68
1836,1/12/2023 18:55,view,5040,electronics.audio,Sony,920.23
1925,1/7/2023 20:23,view,5028,electronics.smartphone,IKEA,126.09
1375,1/31/2023 3:14,cart,5058,electronics.audio,Nike,1003.35
1343,1/10/2023 21:58,cart,5039,furniture.bedroom,IKEA,737.89
1442,2/11/2023 23:44,view,5050,furniture.bedroom,Nike,1132.52
1578,1/13/2023 22:49,view,5049,apparel.shoes,Apple,294.17
1074,2/23/2023 10:25,view,5035,electronics.smartphone,Apple,394.74
1556,2/7/2023 14:25,view,5078,electronics.audio,Samsung,819.54
1771,2/9/2023 21:17,cart,5059,electronics.audio,Sony,727.78
1665,1/26/2023 22:37,cart,5017,electronics.audio,Apple,585.68
1154,1/6/2023 20:48,view,5019,furniture.bedroom,Sony,1121.59
1429,3/2/2023 6:27,purchase,5004,electronics.smartphone,Samsung,851.48
1362,2/2/2023 6:45,purchase,5017,furniture.bedroom,Sony,1068.31
1447,1/27/2023 18:49,cart,5039,electronics.audio,Apple,238.35
1986,2/24/2023 1:32,view,5000,furniture.bedroom,Apple,1096.19
1233,1/5/2023 2:53,view,5018,electronics.audio,IKEA,697.68
1562,3/1/2023 8:47,view,5086,electronics.audio,IKEA,60.31
1817,3/6/2023 0:20,view,5025,furniture.bedroom,IKEA,359.39
1261,1/6/2023 0:29,view,5028,electronics.audio,Sony,48.38
1826,3/2/2023 15:16,cart,5058,furniture.bedroom,Apple,690.74
1124,1/28/2023 10:03,view,5062,apparel.shoes,Samsung,495.56
1910,2/26/2023 15:53,purchase,5097,furniture.bedroom,Nike,1481.3
1244,3/4/2023 12:33,view,5082,apparel.shoes,Apple,1304.07
1541,3/2/2023 10:15,view,5061,apparel.shoes,IKEA,1240.25
1937,3/1/2023 1:14,cart,5047,furniture.bedroom,IKEA,756.66
1484,2/9/2023 0:01,view,5061,electronics.smartphone,Sony,1212.56
1121,2/2/2023 5:19,view,5017,electronics.smartphone,IKEA,407.64
1124,1/24/2023 3:10,purchase,5065,furniture.bedroom,Sony,845.37
1548,1/24/2023 13:10,cart,5026,furniture.bedroom,Samsung,595.45
1169,2/17/2023 19:46,view,5005,electronics.audio,IKEA,265.3
1123,2/15/2023 23:05,cart,5069,electronics.audio,Sony,118.19
1868,1/6/2023 2:42,view,5058,furniture.bedroom,IKEA,841.75
1034,3/6/2023 1:46,cart,5005,electronics.smartphone,Sony,155.48
1086,1/20/2023 12:36,cart,5030,electronics.audio,Apple,1079.82
1645,1/18/2023 4:36,view,5093,electronics.audio,Sony,1382.99
1707,1/24/2023 9:32,view,5055,electronics.smartphone,Nike,251.54
1785,3/10/2023 1:33,view,5053,furniture.bedroom,Samsung,711.7
1200,2/25/2023 23:06,view,5084,electronics.smartphone,Apple,1110.77
1368,1/19/2023 21:16,purchase,5040,apparel.shoes,Samsung,437.39
1796,1/20/2023 23:40,view,5017,electronics.audio,Apple,1381.94
1076,1/11/2023 22:42,cart,5086,electronics.audio,IKEA,1333.81
1058,3/3/2023 16:00,cart,5022,electronics.audio,Sony,164.59
1430,2/11/2023 17:24,purchase,5091,electronics.smartphone,IKEA,50.83
1637,1/7/2023 11:52,cart,5035,electronics.smartphone,Samsung,1464.92
1499,2/22/2023 0:19,view,5024,furniture.bedroom,Samsung,1435.15
1912,1/7/2023 22:12,view,5006,electronics.audio,Apple,639.21
1108,1/27/2023 7:02,view,5081,apparel.shoes,Samsung,85.34
1735,2/9/2023 1:19,view,5019,furniture.bedroom,Sony,932.12
1277,3/6/2023 4:03,view,5004,electronics.smartphone,Samsung,447.18
1067,2/14/2023 20:27,view,5017,apparel.shoes,IKEA,1405.72
1068,2/26/2023 8:32,view,5032,furniture.bedroom,Sony,1194.05
1164,1/14/2023 3:13,purchase,5078,electronics.smartphone,Samsung,977.89
1488,1/1/2023 20:49,cart,5034,apparel.shoes,Nike,433.91
1304,3/4/2023 19:08,view,5064,furniture.bedroom,Nike,1054.89
1908,1/22/2023 20:15,view,5062,apparel.shoes,IKEA,440.86
1673,1/16/2023 3:26,view,5084,electronics.smartphone,Apple,66.07
1364,3/10/2023 22:28,view,5071,furniture.bedroom,Apple,767.57
1853,2/19/2023 23:10,cart,5070,electronics.smartphone,Samsung,738.14
1820,2/16/2023 20:47,view,5040,electronics.audio,Sony,1146.88
1378,1/29/2023 1:28,cart,5049,electronics.audio,Apple,1299.85
1342,2/8/2023 15:40,view,5029,apparel.shoes,Nike,538.16
1946,2/24/2023 5:23,view,5037,electronics.audio,Apple,679.71
1898,2/14/2023 7:26,view,5034,electronics.smartphone,Nike,710.9
1553,1/22/2023 10:40,view,5065,apparel.shoes,Apple,493.09
1353,2/19/2023 18:58,view,5045,furniture.bedroom,IKEA,1117.65
1415,3/3/2023 8:53,cart,5007,electronics.smartphone,Sony,787.93
1108,2/17/2023 2:28,cart,5067,furniture.bedroom,Samsung,1371.79
1562,1/15/2023 19:03,view,5036,furniture.bedroom,Nike,978.96
1761,1/27/2023 2:35,cart,5084,furniture.bedroom,Apple,325.73
1496,1/17/2023 20:20,view,5012,furniture.bedroom,Samsung,255.56
1340,1/3/2023 6:56,purchase,5072,electronics.smartphone,Nike,564.85
1941,1/3/2023 18:38,view,5044,electronics.audio,Nike,526.92
1382,1/7/2023 22:07,cart,5028,electronics.smartphone,IKEA,616.63
1532,2/21/2023 4:56,view,5040,electronics.audio,Apple,283.55
1299,2/28/2023 21:29,view,5055,furniture.bedroom,Samsung,1467.55
1138,3/1/2023 19:12,view,5087,electronics.audio,Apple,227.11
1358,3/4/2023 5:45,view,5015,furniture.bedroom,Apple,982.45
1835,1/24/2023 20:30,view,5011,apparel.shoes,Sony,29.47
1498,1/16/2023 9:27,view,5065,furniture.bedroom,Nike,616.37
1384,3/3/2023 22:35,purchase,5061,electronics.audio,Nike,470.68
1603,2/10/2023 7:55,cart,5018,apparel.shoes,Sony,579.22
1958,1/18/2023 20:07,cart,5029,apparel.shoes,Sony,752.14
1279,1/31/2023 18:01,cart,5015,furniture.bedroom,Apple,904.56
1636,2/8/2023 7:50,purchase,5087,electronics.smartphone,Nike,879.43
1482,2/11/2023 8:15,view,5012,electronics.audio,Samsung,949.76
1908,2/2/2023 2:48,view,5068,apparel.shoes,IKEA,1268.38
1110,2/4/2023 23:14,cart,5022,electronics.smartphone,Sony,1331.21
1865,3/5/2023 19:45,cart,5061,furniture.bedroom,Samsung,1108.5
1138,1/7/2023 17:22,view,5030,furniture.bedroom,Samsung,127.62
1995,1/7/2023 23:44,view,5052,furniture.bedroom,Apple,1442.33
1434,1/26/2023 14:13,view,5016,furniture.bedroom,Sony,1421.62
1508,2/9/2023 23:27,purchase,5048,electronics.audio,Samsung,1070.44
1272,1/16/2023 9:47,view,5048,apparel.shoes,IKEA,780.98
1098,1/5/2023 16:05,purchase,5066,electronics.audio,Samsung,383.42
1763,1/5/2023 21:12,purchase,5025,apparel.shoes,IKEA,1136.96
1849,1/28/2023 4:55,view,5012,electronics.smartphone,IKEA,1318.01
1103,2/11/2023 18:50,view,5037,electronics.smartphone,IKEA,1001.13
1213,3/9/2023 20:02,view,5021,apparel.shoes,Sony,947.32
1760,2/18/2023 2:07,view,5084,furniture.bedroom,IKEA,297.58
1663,1/12/2023 17:32,view,5028,electronics.smartphone,Sony,543.12
1761,2/12/2023 2:11,cart,5044,electronics.audio,Samsung,1087.47
1786,2/8/2023 12:51,view,5045,apparel.shoes,IKEA,35.18
1164,3/7/2023 10:35,view,5038,electronics.smartphone,Nike,965.48
1998,1/7/2023 5:04,view,5068,apparel.shoes,Samsung,1152.34
1852,1/28/2023 14:40,purchase,5077,furniture.bedroom,Nike,508.71
1519,1/3/2023 8:16,view,5081,apparel.shoes,Nike,123.49
1283,1/13/2023 7:42,purchase,5067,electronics.smartphone,Apple,1230.49
1516,1/8/2023 1:46,view,5096,apparel.shoes,Sony,221.34
1656,1/28/2023 3:53,view,5038,electronics.smartphone,Apple,562.49
1612,1/23/2023 19:40,view,5019,electronics.smartphone,Sony,1063.81
1163,2/19/2023 14:54,view,5076,electronics.smartphone,Apple,1227.31
1885,2/2/2023 8:27,view,5099,electronics.audio,Samsung,1294.95
1658,2/25/2023 13:43,view,5067,furniture.bedroom,Nike,800.32
1063,1/12/2023 17:24,view,5034,furniture.bedroom,Samsung,719.05
1090,2/24/2023 9:00,view,5007,apparel.shoes,Sony,1273.99
1116,3/6/2023 8:45,view,5051,apparel.shoes,Nike,848.98
1865,2/14/2023 11:03,cart,5039,electronics.smartphone,Nike,872.19
1266,1/15/2023 0:00,view,5035,furniture.bedroom,Sony,656.62
1821,2/11/2023 12:06,view,5005,apparel.shoes,Samsung,565.49
1684,1/23/2023 18:37,purchase,5085,apparel.shoes,Nike,726.01
1558,1/18/2023 16:09,cart,5069,furniture.bedroom,Samsung,553.62
1139,1/25/2023 21:32,purchase,5099,electronics.smartphone,Samsung,521.88
1245,1/14/2023 11:27,view,5072,apparel.shoes,Samsung,1490.56
1660,2/9/2023 18:17,cart,5015,electronics.smartphone,Nike,510.96
1757,1/19/2023 12:42,view,5045,furniture.bedroom,IKEA,392.01
1394,1/27/2023 19:23,view,5058,furniture.bedroom,Apple,537.35
1486,3/7/2023 5:01,cart,5037,apparel.shoes,Sony,890.26
1475,1/4/2023 8:38,view,5096,apparel.shoes,Samsung,1367.38
1516,1/3/2023 1:46,view,5017,furniture.bedroom,Nike,1183.92
1976,1/5/2023 19:03,view,5011,electronics.smartphone,Sony,1264.94
1183,2/24/2023 0:16,cart,5053,electronics.smartphone,IKEA,1289.92
1019,3/3/2023 1:57,view,5090,electronics.audio,IKEA,1381.59
1936,2/8/2023 16:56,view,5046,furniture.bedroom,Nike,360.26
1557,1/7/2023 15:21,view,5000,apparel.shoes,Samsung,692.97
1523,2/7/2023 11:26,view,5014,furniture.bedroom,IKEA,583.94
1581,2/20/2023 3:50,purchase,5090,apparel.shoes,IKEA,579
1528,1/17/2023 13:10,view,5079,electronics.smartphone,IKEA,981.9
1882,1/15/2023 12:16,view,5020,apparel.shoes,Nike,608.69
1146,1/26/2023 18:50,purchase,5000,electronics.audio,Sony,928.33
1665,2/16/2023 18:12,view,5092,electronics.smartphone,Apple,579.6
1303,3/8/2023 8:09,view,5066,electronics.audio,Nike,473.58
1619,1/26/2023 14:41,cart,5011,furniture.bedroom,Samsung,536.08
1747,2/15/2023 21:16,view,5027,apparel.shoes,Nike,1207.6
1819,1/23/2023 17:37,view,5038,electronics.smartphone,Nike,905.57
1863,1/14/2023 9:57,cart,5036,apparel.shoes,Apple,1461.26
1581,1/14/2023 6:49,cart,5094,electronics.audio,Apple,1250.66
1694,1/7/2023 22:46,cart,5059,electronics.smartphone,Apple,733.81
1761,1/4/2023 6:36,purchase,5030,electronics.audio,Sony,371.14
1227,1/28/2023 15:41,cart,5057,electronics.smartphone,Nike,1014.12
1101,1/25/2023 14:46,cart,5096,furniture.bedroom,Samsung,1092.7
1586,3/3/2023 18:17,cart,5096,furniture.bedroom,Apple,701.62
1416,1/8/2023 22:28,view,5010,apparel.shoes,Apple,352.58
1957,3/8/2023 12:21,view,5028,electronics.audio,Nike,840.29
1215,3/5/2023 16:38,cart,5088,electronics.audio,Samsung,388.21
1406,3/8/2023 21:14,view,5012,electronics.smartphone,Apple,1410.6
1398,2/1/2023 2:34,view,5050,furniture.bedroom,Nike,947.04
1922,2/21/2023 13:10,view,5053,apparel.shoes,IKEA,444.98
1714,2/10/2023 18:21,view,5018,furniture.bedroom,Sony,331.44
1703,1/4/2023 1:31,view,5057,electronics.audio,Nike,1077.92
1760,2/9/2023 1:43,cart,5035,apparel.shoes,Apple,1064.61
1498,1/11/2023 18:46,purchase,5027,furniture.bedroom,Samsung,899.73
1753,3/4/2023 18:43,cart,5067,furniture.bedroom,IKEA,925.31
1464,1/16/2023 8:24,cart,5002,electronics.smartphone,Samsung,909.76
1690,1/19/2023 19:12,view,5088,electronics.smartphone,Samsung,546.55
1948,2/25/2023 21:19,view,5040,electronics.audio,Samsung,1406.75
1973,1/2/2023 9:18,view,5034,furniture.bedroom,Nike,724.12
1730,1/31/2023 9:18,view,5092,electronics.smartphone,Nike,40.29
1081,1/16/2023 15:40,view,5092,furniture.bedroom,Sony,529.06
1603,3/4/2023 2:17,view,5075,apparel.shoes,IKEA,204.12
1946,1/15/2023 20:50,view,5098,furniture.bedroom,Samsung,551.44
1686,2/8/2023 18:33,view,5083,furniture.bedroom,Apple,916.31
1750,1/17/2023 11:31,purchase,5080,electronics.audio,Samsung,43.77
1771,1/9/2023 19:58,view,5075,apparel.shoes,IKEA,1306.6
1902,2/6/2023 1:04,view,5049,apparel.shoes,Samsung,919.36
1364,2/24/2023 5:35,view,5099,electronics.smartphone,Nike,450.1
1162,2/12/2023 16:02,view,5073,apparel.shoes,Nike,473.7
1047,1/19/2023 20:38,view,5081,electronics.audio,IKEA,703.85
1510,3/2/2023 2:25,view,5029,electronics.smartphone,Sony,379.66
1328,1/4/2023 18:31,view,5071,furniture.bedroom,Samsung,16.47
1839,1/29/2023 14:36,purchase,5076,apparel.shoes,IKEA,49.57
1115,1/22/2023 12:10,view,5094,furniture.bedroom,Apple,543.03
1940,1/6/2023 20:27,purchase,5069,electronics.smartphone,Apple,195.09
1848,2/13/2023 4:16,cart,5053,apparel.shoes,Sony,43.32
1336,1/9/2023 1:47,view,5070,electronics.smartphone,Nike,1290.31
1880,1/5/2023 5:46,cart,5084,electronics.smartphone,IKEA,418.46
1736,3/2/2023 6:17,view,5050,apparel.shoes,Samsung,759.65
1863,1/1/2023 19:36,view,5027,apparel.shoes,IKEA,277.32
1839,2/12/2023 18:38,view,5063,electronics.smartphone,Sony,79.62
1146,1/5/2023 6:42,cart,5084,electronics.audio,IKEA,1119.85
1574,2/26/2023 12:07,view,5020,apparel.shoes,Sony,196.19
1805,3/2/2023 11:22,purchase,5087,electronics.smartphone,Sony,48.32
1322,2/15/2023 12:36,cart,5026,furniture.bedroom,Sony,884.97
1442,2/13/2023 17:32,purchase,5026,furniture.bedroom,IKEA,30.07
1836,3/7/2023 2:42,view,5076,apparel.shoes,Apple,660.07
1012,1/15/2023 20:37,purchase,5049,apparel.shoes,Samsung,440.37
1942,1/4/2023 14:29,view,5028,furniture.bedroom,Sony,485.93
1493,2/22/2023 20:23,view,5038,electronics.smartphone,Nike,15.81
1700,2/3/2023 10:40,cart,5056,electronics.smartphone,Sony,1446.88
1286,2/21/2023 4:46,cart,5091,electronics.smartphone,IKEA,780.28
1719,2/22/2023 7:33,view,5036,electronics.audio,Sony,863.04
1113,1/21/2023 2:44,view,5092,apparel.shoes,Nike,1002.52
1479,1/11/2023 7:56,view,5063,electronics.audio,Apple,1198.31
1021,2/4/2023 9:24,view,5047,electronics.audio,IKEA,915.78
1348,1/8/2023 7:53,view,5021,electronics.audio,IKEA,1145.68
1725,1/1/2023 4:15,view,5099,electronics.audio,IKEA,678.62
1682,3/11/2023 9:09,view,5029,electronics.smartphone,Nike,563.2
1834,1/18/2023 21:03,purchase,5027,apparel.shoes,IKEA,1236.47
1565,1/19/2023 22:23,view,5022,apparel.shoes,Apple,1299.31
1905,1/6/2023 5:32,cart,5096,electronics.audio,Samsung,215.33
1809,2/23/2023 16:16,purchase,5003,apparel.shoes,Samsung,818.56
1319,1/5/2023 16:02,view,5002,furniture.bedroom,Sony,1028.63
1125,2/12/2023 10:24,view,5060,electronics.smartphone,Samsung,134.56
1276,1/23/2023 12:12,view,5095,apparel.shoes,Nike,1395.1
1975,2/1/2023 5:27,cart,5003,electronics.smartphone,Samsung,784.96
1203,2/20/2023 10:56,view,5064,furniture.bedroom,Nike,971.73
1193,3/10/2023 18:05,view,5011,electronics.smartphone,Nike,275.58
1680,1/10/2023 12:07,view,5012,furniture.bedroom,Sony,404.01
1663,1/2/2023 19:08,view,5033,electronics.audio,Samsung,190.29
1546,1/21/2023 1:36,view,5058,apparel.shoes,Sony,403.36
1695,2/24/2023 18:59,purchase,5092,electronics.audio,IKEA,743.67
1285,1/21/2023 8:34,view,5072,apparel.shoes,Apple,1252.11
1056,1/9/2023 4:47,purchase,5030,electronics.audio,Samsung,805.25
1733,1/14/2023 10:37,purchase,5070,furniture.bedroom,IKEA,374.25
1302,3/3/2023 8:19,view,5012,apparel.shoes,IKEA,76.49
1162,1/16/2023 18:46,view,5053,electronics.audio,Sony,936.74
1018,2/24/2023 16:21,cart,5001,electronics.smartphone,Sony,636.04
1369,1/7/2023 16:32,cart,5032,electronics.smartphone,Apple,1476.69
1263,1/1/2023 10:53,view,5049,electronics.audio,Apple,1171.84
1793,3/5/2023 21:21,purchase,5006,furniture.bedroom,Apple,1214.46
1112,1/16/2023 21:09,view,5017,electronics.audio,Apple,28.23
1487,1/24/2023 13:25,view,5050,electronics.smartphone,Sony,1168.92
1326,1/24/2023 15:08,view,5007,apparel.shoes,Nike,299.97
1541,1/1/2023 16:18,view,5054,apparel.shoes,Sony,882.84
1646,2/10/2023 3:33,view,5075,electronics.audio,Nike,676.66
1578,1/20/2023 14:21,view,5042,apparel.shoes,Sony,861.69
1064,3/4/2023 12:37,view,5058,electronics.smartphone,Sony,208.83
1291,1/29/2023 18:12,view,5029,apparel.shoes,Apple,690.77
1024,3/1/2023 0:33,cart,5058,electronics.audio,Nike,65.05
1548,2/27/2023 18:57,cart,5008,electronics.audio,IKEA,71.09
1000,2/17/2023 19:30,view,5091,electronics.audio,IKEA,990.03
1910,3/9/2023 19:11,view,5067,electronics.smartphone,IKEA,1428.03
1548,1/19/2023 23:17,view,5038,furniture.bedroom,Apple,1168.32
1140,2/16/2023 22:30,view,5080,apparel.shoes,IKEA,709.04
1743,2/12/2023 8:21,view,5010,electronics.audio,Sony,93.25
1647,1/21/2023 9:17,view,5001,furniture.bedroom,Apple,77.08
1900,3/2/2023 7:15,cart,5022,electronics.audio,IKEA,245.26
1187,3/6/2023 3:34,purchase,5062,electronics.audio,Apple,1463.96
1127,2/24/2023 18:48,view,5021,electronics.smartphone,Sony,604
1200,1/19/2023 12:02,cart,5060,electronics.smartphone,Apple,1266.68
1126,1/13/2023 10:27,view,5025,furniture.bedroom,IKEA,1060.66
1256,2/2/2023 9:21,view,5011,electronics.audio,Apple,912.09
1675,2/23/2023 7:49,cart,5031,apparel.shoes,Samsung,1422.26
1546,1/19/2023 4:16,view,5008,apparel.shoes,IKEA,353.31
1193,1/11/2023 11:33,view,5068,apparel.shoes,Sony,687.79
1702,1/12/2023 9:40,cart,5089,furniture.bedroom,Nike,1298.44
1103,2/19/2023 17:38,cart,5070,electronics.smartphone,Apple,832.12
1534,2/11/2023 20:29,cart,5092,furniture.bedroom,Apple,377.2
1264,2/4/2023 10:53,cart,5032,electronics.smartphone,IKEA,321.29
1801,2/23/2023 0:59,purchase,5023,apparel.shoes,IKEA,1131.79
1941,1/20/2023 6:10,view,5088,apparel.shoes,Samsung,29.06
1973,2/9/2023 8:53,view,5094,electronics.smartphone,Sony,1372.15
1383,2/1/2023 23:23,view,5092,apparel.shoes,Apple,37.44
1259,2/16/2023 12:02,view,5068,furniture.bedroom,Apple,950.17
1413,3/9/2023 21:11,view,5037,electronics.smartphone,Nike,911.07
1990,1/26/2023 17:57,view,5010,apparel.shoes,Apple,871.83
1357,2/19/2023 19:52,view,5031,electronics.audio,Apple,716.77
1074,1/8/2023 15:12,view,5063,apparel.shoes,Samsung,1280.12
1354,2/24/2023 16:00,purchase,5071,electronics.audio,Nike,992.41
1583,2/6/2023 11:57,view,5019,apparel.shoes,Apple,1174.97
1770,1/28/2023 3:42,view,5033,electronics.audio,Apple,182.13
1909,3/7/2023 5:56,cart,5041,apparel.shoes,Sony,84.35
1187,2/25/2023 8:14,cart,5007,electronics.audio,Apple,52.51
1972,1/4/2023 1:39,view,5065,electronics.smartphone,Samsung,229.34
1684,3/2/2023 13:13,view,5020,electronics.smartphone,Apple,1003.84
1991,2/10/2023 18:18,view,5078,electronics.audio,Apple,746.09
1289,2/25/2023 20:11,view,5069,apparel.shoes,IKEA,1130.86
1044,2/21/2023 7:08,view,5004,furniture.bedroom,Apple,295.68
1572,2/15/2023 1:26,view,5066,furniture.bedroom,Nike,556.77
1082,2/20/2023 10:38,view,5042,furniture.bedroom,IKEA,1333.86
1122,2/20/2023 19:29,view,5015,furniture.bedroom,Nike,1404.21
1357,2/3/2023 6:50,view,5098,electronics.audio,Nike,1383.38
1527,1/13/2023 3:02,purchase,5072,electronics.smartphone,Samsung,1229.27
1065,1/6/2023 9:40,purchase,5034,electronics.smartphone,Apple,1035.47
1935,2/21/2023 16:19,view,5082,furniture.bedroom,Nike,1371.38
1656,1/12/2023 5:15,view,5042,electronics.smartphone,Apple,1074.13
1374,1/24/2023 13:03,view,5097,electronics.audio,Apple,1431.37
1161,2/28/2023 11:37,view,5038,furniture.bedroom,Samsung,46.93
1745,3/5/2023 15:47,view,5009,electronics.audio,Samsung,1383.25
1379,1/12/2023 8:19,view,5073,electronics.audio,Nike,838.05
1655,2/24/2023 0:19,view,5019,apparel.shoes,Nike,176.58
1357,2/6/2023 7:06,view,5000,electronics.audio,IKEA,330.22
1187,1/24/2023 10:16,view,5005,apparel.shoes,Apple,1279.72
1321,3/8/2023 10:27,view,5052,furniture.bedroom,Apple,764.11
1449,1/25/2023 10:46,view,5045,electronics.audio,Samsung,1474.4
1473,1/12/2023 0:07,view,5065,electronics.smartphone,Samsung,185.12
1012,2/10/2023 11:43,view,5037,furniture.bedroom,Nike,624.63
1183,2/16/2023 7:02,view,5032,electronics.audio,IKEA,504.49
1110,2/15/2023 15:35,view,5066,electronics.audio,IKEA,779.04
1926,2/22/2023 9:59,view,5099,electronics.smartphone,Samsung,953.82
1507,1/15/2023 16:26,view,5076,apparel.shoes,Samsung,995.83
1289,2/12/2023 12:04,view,5034,electronics.audio,IKEA,11.93
1294,1/6/2023 18:09,view,5078,electronics.audio,IKEA,142.55
1450,1/13/2023 5:32,view,5044,electronics.smartphone,Nike,62.25
1903,2/18/2023 20:51,view,5021,furniture.bedroom,IKEA,1298.25
1214,2/22/2023 16:25,cart,5067,electronics.audio,Apple,476.81
1973,3/4/2023 14:26,purchase,5016,apparel.shoes,IKEA,556.92
1631,1/22/2023 12:46,purchase,5004,apparel.shoes,Sony,681.05
1893,1/17/2023 3:22,view,5084,electronics.smartphone,IKEA,1275.46
1566,1/29/2023 7:24,purchase,5056,apparel.shoes,Samsung,31.11
1026,2/4/2023 10:11,view,5087,electronics.audio,Samsung,186.74
1629,2/21/2023 6:59,view,5094,apparel.shoes,Sony,1030.89
1732,3/3/2023 15:34,view,5039,electronics.audio,Apple,1446.2
1230,2/15/2023 20:09,cart,5029,electronics.smartphone,IKEA,967.75
1564,1/21/2023 6:58,view,5041,apparel.shoes,IKEA,399.07
1806,1/17/2023 12:56,cart,5006,electronics.audio,Sony,784.6
1320,2/20/2023 20:09,view,5070,furniture.bedroom,Nike,1462.72
1912,2/17/2023 17:37,view,5090,electronics.audio,Nike,796.83
