user_id,event_time,event_type,product_id,category_code,brand,price,date,week,days_since_first,first_seen
1581,2023-01-17 13:52:00,view,5004,furniture.bedroom,Apple,968.41,2023-01-17,3,13,2023-01-03 16:17:00
1601,2023-01-10 23:22:00,view,5013,furniture.bedroom,Sony,664.92,2023-01-10,2,4,2023-01-06 10:16:00
1259,2023-01-19 23:50:00,view,5023,electronics.audio,Samsung,17.95,2023-01-19,3,15,2023-01-04 14:07:00
1637,2023-02-08 10:43:00,cart,5067,apparel.shoes,Sony,720.47,2023-02-08,6,31,2023-01-07 11:52:00
1742,2023-01-04 08:23:00,cart,5051,electronics.audio,Sony,980.27,2023-01-04,1,0,2023-01-04 08:23:00
1294,2023-01-24 14:35:00,view,5047,electronics.smartphone,Nike,30.69,2023-01-24,4,17,2023-01-06 18:09:00
1930,2023-01-17 21:50:00,view,5087,apparel.shoes,Apple,935.83,2023-01-17,3,0,2023-01-17 21:50:00
1640,2023-01-16 00:24:00,view,5046,furniture.bedroom,Nike,982.27,2023-01-16,3,14,2023-01-01 16:20:00
1791,2023-01-22 03:35:00,view,5059,apparel.shoes,IKEA,245.58,2023-01-22,3,12,2023-01-09 18:55:00
1312,2023-02-09 05:50:00,view,5072,apparel.shoes,Apple,652.3,2023-02-09,6,32,2023-01-07 10:16:00
1611,2023-01-20 07:44:00,view,5002,electronics.audio,Apple,1446.86,2023-01-20,3,11,2023-01-08 19:58:00
1837,2023-03-05 02:52:00,view,5008,apparel.shoes,Apple,1327.44,2023-03-05,9,61,2023-01-02 18:35:00
1808,2023-01-15 08:09:00,view,5081,electronics.audio,Nike,622.12,2023-01-15,2,0,2023-01-15 08:09:00
1181,2023-01-03 11:06:00,purchase,5099,electronics.smartphone,Sony,531.27,2023-01-03,1,0,2023-01-03 11:06:00
1685,2023-03-08 00:25:00,cart,5082,apparel.shoes,Sony,194.88,2023-03-08,10,52,2023-01-14 04:39:00
1827,2023-01-05 05:36:00,view,5023,apparel.shoes,Sony,62.43,2023-01-05,1,2,2023-01-02 20:15:00
1363,2023-03-08 05:26:00,view,5003,apparel.shoes,Sony,453.22,2023-03-08,10,63,2023-01-03 21:22:00
1187,2023-01-01 12:28:00,view,5008,furniture.bedroom,Sony,1411.02,2023-01-01,52,0,2023-01-01 12:28:00
1568,2023-01-14 00:50:00,view,5096,electronics.audio,IKEA,1438.33,2023-01-14,2,9,2023-01-04 22:33:00
1542,2023-01-19 03:08:00,view,5000,electronics.audio,Samsung,1220.65,2023-01-19,3,13,2023-01-05 16:58:00
1595,2023-02-25 17:04:00,view,5034,furniture.bedroom,Apple,532.73,2023-02-25,8,52,2023-01-04 10:46:00
1663,2023-02-01 03:19:00,cart,5073,electronics.audio,Samsung,224.0,2023-02-01,5,29,2023-01-02 19:08:00
1984,2023-03-08 09:02:00,view,5011,electronics.smartphone,IKEA,897.34,2023-03-08,10,60,2023-01-07 08:14:00
1547,2023-01-11 08:22:00,view,5017,furniture.bedroom,Sony,973.29,2023-01-11,2,5,2023-01-05 17:06:00
1724,2023-02-23 01:30:00,view,5077,electronics.audio,IKEA,642.61,2023-02-23,8,44,2023-01-09 15:16:00
1925,2023-01-21 11:59:00,view,5009,electronics.smartphone,IKEA,1040.55,2023-01-21,3,13,2023-01-07 20:23:00
1407,2023-02-05 04:36:00,view,5073,electronics.audio,Samsung,1122.56,2023-02-05,5,31,2023-01-04 19:18:00
1875,2023-02-02 09:38:00,cart,5017,furniture.bedroom,Apple,1176.76,2023-02-02,5,28,2023-01-04 13:50:00
1617,2023-02-02 04:08:00,purchase,5023,electronics.audio,Nike,758.42,2023-02-02,5,28,2023-01-04 10:33:00
1413,2023-03-04 03:59:00,view,5000,electronics.smartphone,Nike,1189.54,2023-03-04,9,48,2023-01-14 20:30:00
1341,2023-01-31 11:30:00,view,5093,electronics.smartphone,Apple,47.96,2023-01-31,5,28,2023-01-02 23:24:00
1219,2023-02-09 22:21:00,purchase,5078,electronics.smartphone,Sony,1023.8,2023-02-09,6,29,2023-01-10 22:53:00
1902,2023-01-07 03:37:00,view,5071,electronics.audio,IKEA,361.09,2023-01-07,1,3,2023-01-04 01:50:00
1162,2023-02-20 16:57:00,cart,5098,furniture.bedroom,Sony,413.08,2023-02-20,8,34,2023-01-16 18:46:00
1950,2023-02-07 07:08:00,view,5081,electronics.audio,IKEA,146.04,2023-02-07,6,33,2023-01-04 19:50:00
1219,2023-02-12 09:57:00,view,5015,apparel.shoes,Nike,296.66,2023-02-12,6,32,2023-01-10 22:53:00
1269,2023-02-24 03:25:00,view,5084,furniture.bedroom,Apple,1488.09,2023-02-24,8,48,2023-01-06 15:05:00
1631,2023-03-09 02:14:00,view,5014,apparel.shoes,Samsung,628.93,2023-03-09,10,65,2023-01-02 07:06:00
1905,2023-01-24 02:01:00,cart,5061,electronics.audio,Samsung,1392.37,2023-01-24,4,19,2023-01-04 14:17:00
1847,2023-02-14 03:14:00,view,5004,furniture.bedroom,Apple,252.72,2023-02-14,7,40,2023-01-04 13:49:00
1399,2023-02-08 19:50:00,view,5044,apparel.shoes,Nike,314.05,2023-02-08,6,31,2023-01-07 23:35:00
1181,2023-01-14 19:40:00,view,5051,electronics.audio,IKEA,841.14,2023-01-14,2,11,2023-01-03 11:06:00
1990,2023-01-30 03:39:00,cart,5070,furniture.bedroom,Samsung,530.8,2023-01-30,5,25,2023-01-04 08:12:00
1617,2023-02-09 01:26:00,view,5006,electronics.smartphone,Nike,969.43,2023-02-09,6,35,2023-01-04 10:33:00
1728,2023-01-09 09:15:00,cart,5026,electronics.smartphone,Apple,638.85,2023-01-09,2,1,2023-01-07 12:21:00
1204,2023-03-07 14:05:00,view,5088,electronics.smartphone,Sony,1219.28,2023-03-07,10,63,2023-01-02 19:41:00
1581,2023-02-23 07:18:00,view,5085,apparel.shoes,Nike,653.02,2023-02-23,8,50,2023-01-03 16:17:00
1555,2023-03-09 06:46:00,view,5012,apparel.shoes,Nike,862.8,2023-03-09,10,49,2023-01-18 09:16:00
1840,2023-01-16 17:51:00,view,5016,electronics.audio,Sony,488.4,2023-01-16,3,11,2023-01-05 14:43:00
1812,2023-02-15 11:20:00,view,5043,electronics.smartphone,Nike,1059.02,2023-02-15,7,41,2023-01-04 21:08:00
1227,2023-01-18 03:19:00,view,5012,apparel.shoes,Samsung,985.55,2023-01-18,3,13,2023-01-05 02:31:00
1695,2023-01-13 21:55:00,view,5089,electronics.smartphone,Samsung,601.53,2023-01-13,2,3,2023-01-10 17:01:00
1618,2023-01-16 20:20:00,view,5072,electronics.audio,Samsung,421.29,2023-01-16,3,0,2023-01-16 20:20:00
1595,2023-02-25 13:54:00,view,5004,furniture.bedroom,Nike,925.02,2023-02-25,8,52,2023-01-04 10:46:00
1849,2023-03-06 04:38:00,view,5032,apparel.shoes,Nike,1415.3,2023-03-06,10,57,2023-01-07 21:48:00
1249,2023-02-25 08:13:00,cart,5003,apparel.shoes,Nike,207.64,2023-02-25,8,47,2023-01-09 02:00:00
1874,2023-02-27 18:31:00,view,5091,furniture.bedroom,Apple,1200.68,2023-02-27,9,41,2023-01-16 19:02:00
1440,2023-02-21 10:53:00,purchase,5025,apparel.shoes,Sony,819.06,2023-02-21,8,44,2023-01-08 09:35:00
1532,2023-01-08 15:51:00,view,5067,electronics.audio,Nike,793.08,2023-01-08,1,3,2023-01-05 11:45:00
1195,2023-02-24 12:13:00,view,5015,apparel.shoes,Sony,1442.91,2023-02-24,8,53,2023-01-02 06:24:00
1689,2023-02-18 23:03:00,view,5021,apparel.shoes,IKEA,912.75,2023-02-18,7,42,2023-01-07 04:17:00
1928,2023-01-11 05:34:00,view,5035,furniture.bedroom,Samsung,1247.47,2023-01-11,2,9,2023-01-01 22:50:00
1986,2023-01-22 15:16:00,view,5057,electronics.audio,Apple,776.57,2023-01-22,3,19,2023-01-03 14:22:00
1518,2023-02-01 23:24:00,view,5054,electronics.smartphone,Sony,382.28,2023-02-01,5,24,2023-01-08 02:14:00
1069,2023-03-09 07:52:00,view,5034,electronics.smartphone,Samsung,1044.79,2023-03-09,10,67,2023-01-01 07:24:00
1638,2023-02-09 04:59:00,view,5024,furniture.bedroom,Apple,1385.53,2023-02-09,6,38,2023-01-01 22:46:00
1398,2023-01-11 21:50:00,purchase,5071,electronics.audio,Samsung,1263.43,2023-01-11,2,7,2023-01-04 12:56:00
1977,2023-02-27 18:59:00,purchase,5080,furniture.bedroom,Nike,305.56,2023-02-27,9,53,2023-01-05 10:31:00
1671,2023-03-09 08:56:00,view,5060,furniture.bedroom,Nike,482.16,2023-03-09,10,54,2023-01-13 18:17:00
1759,2023-01-19 10:21:00,view,5017,electronics.smartphone,Samsung,780.15,2023-01-19,3,14,2023-01-05 00:31:00
1202,2023-02-01 15:51:00,cart,5057,electronics.audio,Apple,861.69,2023-02-01,5,19,2023-01-13 13:05:00
1147,2023-01-11 19:35:00,purchase,5075,electronics.audio,Samsung,298.78,2023-01-11,2,4,2023-01-07 08:57:00
1471,2023-02-15 14:20:00,view,5056,furniture.bedroom,IKEA,352.72,2023-02-15,7,30,2023-01-16 14:11:00
1654,2023-03-08 18:55:00,view,5096,electronics.smartphone,Apple,1140.66,2023-03-08,10,56,2023-01-11 17:53:00
1943,2023-03-05 01:18:00,purchase,5086,electronics.audio,Apple,1098.17,2023-03-05,9,61,2023-01-02 22:24:00
1198,2023-01-29 07:39:00,cart,5062,furniture.bedroom,Samsung,1260.42,2023-01-29,4,26,2023-01-03 01:21:00
1916,2023-01-21 10:35:00,view,5011,apparel.shoes,Sony,1400.07,2023-01-21,3,19,2023-01-02 10:11:00
1425,2023-01-05 21:01:00,view,5010,electronics.smartphone,Samsung,469.31,2023-01-05,1,2,2023-01-02 21:27:00
1665,2023-02-08 23:42:00,purchase,5012,electronics.audio,Sony,1290.8,2023-02-08,6,35,2023-01-04 06:28:00
1491,2023-03-04 01:25:00,cart,5034,electronics.audio,Apple,1002.36,2023-03-04,9,61,2023-01-01 08:23:00
1887,2023-01-19 06:42:00,cart,5026,electronics.audio,Nike,1437.08,2023-01-19,3,5,2023-01-13 12:02:00
1895,2023-01-11 15:00:00,cart,5088,electronics.smartphone,Nike,415.39,2023-01-11,2,0,2023-01-11 15:00:00
1141,2023-02-08 10:25:00,view,5066,furniture.bedroom,Samsung,411.81,2023-02-08,6,31,2023-01-07 18:48:00
1312,2023-01-07 10:16:00,cart,5088,apparel.shoes,Sony,1059.4,2023-01-07,1,0,2023-01-07 10:16:00
1164,2023-02-16 02:13:00,view,5044,electronics.audio,Samsung,1393.33,2023-02-16,7,41,2023-01-06 00:46:00
1313,2023-02-01 16:16:00,purchase,5073,electronics.smartphone,IKEA,1238.59,2023-02-01,5,23,2023-01-08 23:58:00
1020,2023-01-01 08:23:00,view,5080,electronics.audio,Samsung,1093.29,2023-01-01,52,0,2023-01-01 08:23:00
1081,2023-03-05 19:48:00,cart,5066,furniture.bedroom,Samsung,587.09,2023-03-05,9,58,2023-01-06 17:33:00
1580,2023-01-06 03:20:00,view,5021,apparel.shoes,Samsung,1079.47,2023-01-06,1,0,2023-01-05 13:24:00
1130,2023-02-14 23:53:00,view,5077,electronics.audio,Samsung,1203.63,2023-02-14,7,37,2023-01-08 01:34:00
1598,2023-02-07 05:33:00,view,5090,electronics.smartphone,Sony,1132.4,2023-02-07,6,32,2023-01-05 22:40:00
1729,2023-01-15 10:43:00,view,5041,furniture.bedroom,Sony,1018.45,2023-01-15,2,8,2023-01-06 16:08:00
1932,2023-02-21 10:32:00,cart,5019,apparel.shoes,Sony,80.23,2023-02-21,8,41,2023-01-10 23:06:00
1983,2023-01-23 01:16:00,cart,5047,electronics.smartphone,IKEA,992.98,2023-01-23,4,20,2023-01-02 01:42:00
1304,2023-03-01 23:57:00,view,5017,electronics.audio,IKEA,722.66,2023-03-01,9,53,2023-01-07 10:54:00
1914,2023-02-15 16:22:00,view,5076,electronics.smartphone,Samsung,1442.74,2023-02-15,7,39,2023-01-06 20:57:00
1370,2023-03-05 17:58:00,purchase,5069,apparel.shoes,Sony,914.71,2023-03-05,9,59,2023-01-05 14:59:00
1856,2023-02-17 08:37:00,cart,5073,furniture.bedroom,IKEA,916.26,2023-02-17,7,46,2023-01-01 18:47:00
1852,2023-02-19 23:39:00,cart,5092,furniture.bedroom,Nike,1491.14,2023-02-19,7,33,2023-01-17 17:12:00
1383,2023-02-02 20:12:00,cart,5005,electronics.audio,Samsung,149.45,2023-02-02,5,27,2023-01-05 23:09:00
1907,2023-01-10 16:07:00,cart,5038,electronics.audio,Apple,421.71,2023-01-10,2,0,2023-01-10 14:43:00
1444,2023-03-07 00:42:00,view,5010,electronics.audio,Sony,987.56,2023-03-07,10,60,2023-01-05 20:45:00
1424,2023-01-03 10:37:00,cart,5024,electronics.audio,Samsung,479.7,2023-01-03,1,0,2023-01-03 10:37:00
1160,2023-01-19 21:34:00,view,5093,apparel.shoes,Samsung,525.76,2023-01-19,3,7,2023-01-12 06:06:00
1177,2023-01-14 20:48:00,cart,5054,electronics.audio,Apple,1340.04,2023-01-14,2,11,2023-01-03 00:12:00
1628,2023-02-05 04:49:00,cart,5083,electronics.smartphone,Nike,873.24,2023-02-05,5,21,2023-01-14 05:20:00
1707,2023-01-17 02:16:00,view,5057,apparel.shoes,IKEA,163.27,2023-01-17,3,12,2023-01-04 11:09:00
1894,2023-01-19 18:00:00,view,5036,apparel.shoes,IKEA,473.19,2023-01-19,3,15,2023-01-04 14:38:00
1489,2023-01-26 11:34:00,view,5015,electronics.audio,Apple,123.33,2023-01-26,4,22,2023-01-03 11:45:00
1326,2023-02-03 08:09:00,view,5094,apparel.shoes,Apple,838.63,2023-02-03,5,32,2023-01-01 16:26:00
1597,2023-01-07 17:00:00,view,5092,electronics.smartphone,IKEA,268.17,2023-01-07,1,2,2023-01-04 17:41:00
1288,2023-02-02 23:17:00,cart,5069,apparel.shoes,Nike,1287.1,2023-02-02,5,30,2023-01-03 16:05:00
1592,2023-03-11 04:29:00,view,5092,apparel.shoes,Nike,870.2,2023-03-11,10,50,2023-01-19 16:32:00
1663,2023-01-25 13:52:00,view,5095,electronics.smartphone,Samsung,98.47,2023-01-25,4,22,2023-01-02 19:08:00
1572,2023-01-10 17:41:00,purchase,5072,electronics.smartphone,Apple,458.3,2023-01-10,2,0,2023-01-10 17:41:00
1572,2023-02-14 05:31:00,cart,5036,apparel.shoes,Apple,928.34,2023-02-14,7,34,2023-01-10 17:41:00
1353,2023-03-05 21:31:00,view,5052,furniture.bedroom,Apple,509.89,2023-03-05,9,45,2023-01-18 22:09:00
1027,2023-03-08 09:06:00,cart,5086,apparel.shoes,IKEA,774.63,2023-03-08,10,46,2023-01-20 09:29:00
1953,2023-01-19 16:42:00,view,5015,electronics.smartphone,IKEA,1364.95,2023-01-19,3,3,2023-01-16 05:38:00
1042,2023-01-10 16:51:00,view,5017,electronics.smartphone,IKEA,531.55,2023-01-10,2,8,2023-01-02 02:31:00
1680,2023-02-20 00:14:00,view,5018,electronics.smartphone,Nike,510.45,2023-02-20,8,49,2023-01-01 14:41:00
1422,2023-02-09 02:47:00,view,5043,furniture.bedroom,IKEA,1231.44,2023-02-09,6,25,2023-01-14 08:04:00
1597,2023-02-13 21:23:00,view,5001,electronics.smartphone,Samsung,484.95,2023-02-13,7,40,2023-01-04 17:41:00
1176,2023-01-30 10:38:00,purchase,5057,electronics.audio,IKEA,126.16,2023-01-30,5,28,2023-01-01 14:16:00
1528,2023-01-09 16:42:00,cart,5009,electronics.audio,Nike,279.61,2023-01-09,2,8,2023-01-01 01:20:00
1609,2023-02-23 12:22:00,view,5075,furniture.bedroom,Apple,1423.71,2023-02-23,8,51,2023-01-02 21:58:00
1965,2023-02-17 01:47:00,view,5045,electronics.smartphone,Samsung,1400.61,2023-02-17,7,32,2023-01-16 00:30:00
1493,2023-01-12 04:09:00,view,5081,electronics.smartphone,Nike,344.97,2023-01-12,2,11,2023-01-01 02:11:00
1197,2023-01-14 20:05:00,cart,5018,electronics.audio,Sony,834.72,2023-01-14,2,4,2023-01-10 01:50:00
1609,2023-02-21 20:38:00,cart,5037,electronics.audio,Apple,214.68,2023-02-21,8,49,2023-01-02 21:58:00
1576,2023-02-14 07:55:00,view,5036,apparel.shoes,IKEA,1015.27,2023-02-14,7,35,2023-01-10 05:33:00
1841,2023-01-21 13:51:00,view,5090,furniture.bedroom,Nike,286.11,2023-01-21,3,0,2023-01-21 13:51:00
1852,2023-01-17 17:12:00,view,5077,apparel.shoes,Sony,84.19,2023-01-17,3,0,2023-01-17 17:12:00
1516,2023-03-09 07:12:00,view,5044,furniture.bedroom,Nike,1239.1,2023-03-09,10,65,2023-01-02 15:34:00
1513,2023-01-05 02:25:00,view,5033,electronics.smartphone,IKEA,494.85,2023-01-05,1,0,2023-01-04 02:55:00
1021,2023-01-21 12:24:00,view,5001,electronics.smartphone,Nike,171.7,2023-01-21,3,4,2023-01-17 08:30:00
1111,2023-01-01 08:43:00,view,5043,furniture.bedroom,Sony,1252.52,2023-01-01,52,0,2023-01-01 08:43:00
1056,2023-01-02 08:55:00,view,5096,apparel.shoes,Nike,1145.97,2023-01-02,1,0,2023-01-02 08:55:00
1065,2023-02-27 21:32:00,view,5082,electronics.audio,Samsung,1028.8,2023-02-27,9,56,2023-01-02 18:51:00
1841,2023-02-02 07:49:00,view,5026,furniture.bedroom,Samsung,1367.76,2023-02-02,5,11,2023-01-21 13:51:00
1097,2023-02-16 09:44:00,cart,5047,furniture.bedroom,IKEA,738.95,2023-02-16,7,46,2023-01-01 03:15:00
1143,2023-01-31 23:05:00,purchase,5093,furniture.bedroom,Sony,200.8,2023-01-31,5,25,2023-01-06 04:15:00
1879,2023-02-11 04:49:00,cart,5006,electronics.smartphone,Sony,101.41,2023-02-11,6,14,2023-01-28 00:32:00
1434,2023-01-15 16:56:00,cart,5026,furniture.bedroom,Sony,484.48,2023-01-15,2,9,2023-01-06 07:39:00
1636,2023-01-01 15:13:00,view,5084,electronics.smartphone,Sony,139.38,2023-01-01,52,0,2023-01-01 15:13:00
1678,2023-03-04 06:31:00,view,5070,electronics.audio,Sony,807.91,2023-03-04,9,61,2023-01-01 10:04:00
1085,2023-01-28 06:50:00,purchase,5088,electronics.audio,Apple,31.6,2023-01-28,4,24,2023-01-03 19:06:00
1587,2023-02-01 19:01:00,view,5017,apparel.shoes,Nike,671.21,2023-02-01,5,29,2023-01-02 23:59:00
1343,2023-01-22 20:50:00,view,5032,electronics.smartphone,Sony,275.91,2023-01-22,3,11,2023-01-10 21:58:00
1935,2023-02-16 05:20:00,view,5032,electronics.audio,Samsung,558.72,2023-02-16,7,45,2023-01-02 02:15:00
1293,2023-03-07 20:36:00,view,5095,electronics.audio,Nike,1015.8,2023-03-07,10,65,2023-01-01 06:35:00
1955,2023-01-07 05:20:00,view,5024,apparel.shoes,IKEA,532.94,2023-01-07,1,3,2023-01-03 05:38:00
1570,2023-01-04 17:07:00,view,5013,apparel.shoes,IKEA,518.6,2023-01-04,1,1,2023-01-03 05:34:00
1649,2023-02-10 17:02:00,cart,5037,apparel.shoes,Sony,1486.22,2023-02-10,6,38,2023-01-02 20:02:00
1610,2023-02-12 12:32:00,view,5037,electronics.smartphone,Apple,1081.03,2023-02-12,6,27,2023-01-15 22:03:00
1703,2023-02-17 08:59:00,cart,5003,furniture.bedroom,Apple,775.65,2023-02-17,7,44,2023-01-04 01:31:00
1242,2023-01-01 15:32:00,view,5061,electronics.smartphone,Nike,873.27,2023-01-01,52,0,2023-01-01 15:32:00
1830,2023-02-17 20:22:00,purchase,5081,apparel.shoes,Apple,934.07,2023-02-17,7,47,2023-01-01 17:42:00
1560,2023-01-02 00:35:00,view,5009,furniture.bedroom,IKEA,46.62,2023-01-02,1,0,2023-01-02 00:35:00
1959,2023-02-25 02:13:00,view,5034,electronics.audio,Sony,129.59,2023-02-25,8,34,2023-01-21 04:57:00
1031,2023-01-07 16:29:00,view,5098,electronics.smartphone,Samsung,977.29,2023-01-07,1,0,2023-01-07 16:29:00
1390,2023-02-21 18:01:00,view,5022,apparel.shoes,IKEA,553.06,2023-02-21,8,46,2023-01-06 08:51:00
1276,2023-02-04 09:04:00,view,5088,apparel.shoes,IKEA,92.61,2023-02-04,5,25,2023-01-10 09:01:00
1531,2023-01-09 11:59:00,view,5064,furniture.bedroom,Nike,453.29,2023-01-09,2,4,2023-01-04 23:42:00
1153,2023-01-13 12:02:00,view,5081,electronics.smartphone,Apple,204.12,2023-01-13,2,11,2023-01-01 13:42:00
1382,2023-02-28 19:21:00,view,5078,electronics.audio,Samsung,1375.31,2023-02-28,9,54,2023-01-05 00:48:00
1067,2023-01-09 00:04:00,cart,5024,electronics.audio,Samsung,312.36,2023-01-09,2,3,2023-01-05 02:55:00
1877,2023-01-18 06:07:00,cart,5095,furniture.bedroom,Apple,224.1,2023-01-18,3,1,2023-01-16 20:23:00
1883,2023-02-06 06:50:00,view,5052,furniture.bedroom,Sony,942.99,2023-02-06,6,34,2023-01-02 06:56:00
1213,2023-02-07 18:44:00,view,5083,electronics.audio,Apple,787.65,2023-02-07,6,36,2023-01-01 22:33:00
1654,2023-02-07 13:58:00,cart,5016,furniture.bedroom,Sony,868.14,2023-02-07,6,26,2023-01-11 17:53:00
1375,2023-01-15 13:11:00,view,5056,furniture.bedroom,Samsung,659.56,2023-01-15,2,14,2023-01-01 02:37:00
1743,2023-03-06 12:18:00,view,5074,electronics.smartphone,Nike,706.08,2023-03-06,10,64,2023-01-01 08:11:00
1212,2023-03-09 11:52:00,view,5076,furniture.bedroom,IKEA,1170.41,2023-03-09,10,66,2023-01-02 02:37:00
1078,2023-02-02 03:34:00,view,5088,apparel.shoes,Samsung,337.68,2023-02-02,5,31,2023-01-02 03:30:00
1725,2023-02-03 01:13:00,view,5019,apparel.shoes,Samsung,600.83,2023-02-03,5,32,2023-01-01 04:15:00
1627,2023-01-12 09:04:00,view,5024,apparel.shoes,Samsung,1437.16,2023-01-12,2,11,2023-01-01 03:45:00
1603,2023-01-30 09:54:00,view,5041,furniture.bedroom,IKEA,293.08,2023-01-30,5,24,2023-01-06 09:49:00
1781,2023-01-09 03:19:00,view,5044,electronics.audio,Sony,447.72,2023-01-09,2,0,2023-01-09 03:19:00
1922,2023-02-09 22:42:00,purchase,5030,apparel.shoes,Nike,295.43,2023-02-09,6,38,2023-01-02 17:47:00
1380,2023-03-09 19:55:00,view,5064,electronics.smartphone,Nike,40.54,2023-03-09,10,63,2023-01-05 02:58:00
1679,2023-03-07 17:44:00,view,5051,furniture.bedroom,Nike,412.05,2023-03-07,10,58,2023-01-08 02:02:00
1057,2023-02-07 20:15:00,view,5079,electronics.audio,Sony,79.24,2023-02-07,6,35,2023-01-03 10:22:00
1795,2023-01-02 09:07:00,view,5091,electronics.audio,Apple,240.48,2023-01-02,1,0,2023-01-02 09:07:00
1025,2023-01-29 16:44:00,view,5020,furniture.bedroom,Apple,550.4,2023-01-29,4,22,2023-01-07 15:47:00
1880,2023-01-16 05:08:00,view,5029,furniture.bedroom,Nike,40.87,2023-01-16,3,14,2023-01-01 23:05:00
1446,2023-02-10 13:39:00,view,5002,electronics.smartphone,Samsung,1131.91,2023-02-10,6,38,2023-01-02 17:25:00
1065,2023-03-06 10:31:00,view,5097,furniture.bedroom,Samsung,1195.43,2023-03-06,10,62,2023-01-02 18:51:00
1920,2023-02-28 03:31:00,view,5069,furniture.bedroom,IKEA,623.01,2023-02-28,9,57,2023-01-01 05:13:00
1759,2023-02-27 08:04:00,view,5042,electronics.audio,Apple,1477.15,2023-02-27,9,53,2023-01-05 00:31:00
1253,2023-02-14 08:20:00,cart,5028,apparel.shoes,Samsung,1021.7,2023-02-14,7,42,2023-01-03 03:01:00
1898,2023-03-04 15:06:00,view,5002,apparel.shoes,Nike,1118.15,2023-03-04,9,57,2023-01-06 01:41:00
1967,2023-02-13 09:08:00,view,5057,electronics.audio,IKEA,296.53,2023-02-13,7,32,2023-01-11 18:48:00
1043,2023-02-28 02:43:00,view,5032,furniture.bedroom,Apple,1257.78,2023-02-28,9,51,2023-01-07 22:47:00
1096,2023-01-06 00:57:00,view,5074,electronics.smartphone,IKEA,1418.12,2023-01-06,1,0,2023-01-06 00:57:00
1553,2023-03-03 01:39:00,purchase,5044,apparel.shoes,Samsung,362.1,2023-03-03,9,49,2023-01-12 06:09:00
1226,2023-01-19 07:33:00,view,5068,furniture.bedroom,Nike,1032.83,2023-01-19,3,4,2023-01-14 13:20:00
1773,2023-01-24 06:22:00,view,5031,apparel.shoes,Nike,1122.94,2023-01-24,4,19,2023-01-04 19:54:00
1678,2023-02-27 21:40:00,view,5081,electronics.audio,Nike,464.7,2023-02-27,9,57,2023-01-01 10:04:00
1435,2023-01-22 22:19:00,view,5083,apparel.shoes,Samsung,717.76,2023-01-22,3,20,2023-01-01 22:32:00
1790,2023-02-01 20:03:00,view,5051,electronics.audio,Sony,155.33,2023-02-01,5,21,2023-01-10 20:34:00
1600,2023-01-02 12:04:00,view,5063,electronics.audio,Nike,267.91,2023-01-02,1,0,2023-01-02 12:04:00
1378,2023-02-07 05:01:00,view,5039,electronics.audio,Sony,101.74,2023-02-07,6,31,2023-01-06 11:36:00
1177,2023-03-09 16:56:00,purchase,5091,electronics.smartphone,Nike,844.65,2023-03-09,10,65,2023-01-03 00:12:00
1426,2023-01-18 12:23:00,view,5012,furniture.bedroom,Sony,941.64,2023-01-18,3,9,2023-01-08 14:36:00
1914,2023-01-06 20:57:00,view,5089,electronics.audio,Apple,1375.02,2023-01-06,1,0,2023-01-06 20:57:00
1708,2023-01-21 22:10:00,purchase,5079,electronics.audio,Apple,817.86,2023-01-21,3,16,2023-01-05 11:03:00
1306,2023-02-16 07:14:00,cart,5088,apparel.shoes,Nike,398.31,2023-02-16,7,21,2023-01-25 09:39:00
1778,2023-02-04 02:23:00,view,5073,furniture.bedroom,IKEA,98.62,2023-02-04,5,30,2023-01-04 22:56:00
1503,2023-03-08 11:50:00,view,5028,electronics.smartphone,IKEA,1328.58,2023-03-08,10,59,2023-01-07 19:53:00
1267,2023-01-02 00:48:00,cart,5062,electronics.smartphone,Samsung,723.5,2023-01-02,1,0,2023-01-02 00:48:00
1585,2023-02-06 10:52:00,view,5083,apparel.shoes,Apple,1108.61,2023-02-06,6,29,2023-01-08 05:15:00
1007,2023-03-01 09:27:00,view,5025,electronics.smartphone,Apple,31.83,2023-03-01,9,59,2023-01-01 00:14:00
1919,2023-02-17 09:25:00,cart,5095,apparel.shoes,IKEA,737.33,2023-02-17,7,45,2023-01-03 00:13:00
1507,2023-01-07 03:26:00,view,5058,furniture.bedroom,Nike,495.33,2023-01-07,1,3,2023-01-03 09:34:00
1475,2023-02-13 11:31:00,view,5048,apparel.shoes,Samsung,55.19,2023-02-13,7,40,2023-01-04 08:38:00
1296,2023-02-15 09:24:00,view,5052,apparel.shoes,Apple,1165.75,2023-02-15,7,23,2023-01-23 06:20:00
1163,2023-02-08 19:59:00,view,5087,electronics.audio,Samsung,774.22,2023-02-08,6,35,2023-01-04 06:34:00
1484,2023-02-17 13:26:00,cart,5030,electronics.smartphone,Apple,506.44,2023-02-17,7,44,2023-01-04 02:40:00
1596,2023-01-24 22:41:00,view,5011,furniture.bedroom,Sony,1210.64,2023-01-24,4,19,2023-01-05 17:16:00
1071,2023-01-05 15:48:00,cart,5057,furniture.bedroom,Sony,675.92,2023-01-05,1,0,2023-01-05 15:48:00
1566,2023-01-12 09:25:00,view,5035,electronics.audio,Samsung,15.21,2023-01-12,2,5,2023-01-07 03:52:00
1904,2023-01-10 09:50:00,view,5009,apparel.shoes,IKEA,1417.23,2023-01-10,2,5,2023-01-04 12:16:00
1558,2023-03-10 14:47:00,view,5005,furniture.bedroom,IKEA,390.97,2023-03-10,10,66,2023-01-02 20:29:00
